0.2 0.9 0.4 0.1 10. /u/scratch/d/dinoo//Coarsening3D/paramset=6/ field0original=0.2_densi=0.9_eps1=0_D2=1_i=0056_real.csv
0.2 0.9 0.4 0.2 10. /u/scratch/d/dinoo//Coarsening3D/paramset=6/ field0original=0.2_densi=0.9_eps1=0_D2=1_i=0056_real.csv
0.2 0.9 0.4 0.4 10. /u/scratch/d/dinoo//Coarsening3D/paramset=6/ field0original=0.2_densi=0.9_eps1=0_D2=1_i=0056_real.csv
0.2 0.9 0.6 0.1 1. /u/scratch/d/dinoo//Coarsening3D/paramset=7/ field0original=0.2_densi=0.9_eps1=0_D2=1_i=0058_real.csv
0.2 0.9 0.6 0.2 1. /u/scratch/d/dinoo//Coarsening3D/paramset=7/ field0original=0.2_densi=0.9_eps1=0_D2=1_i=0058_real.csv
0.2 0.9 0.6 0.4 1. /u/scratch/d/dinoo//Coarsening3D/paramset=7/ field0original=0.2_densi=0.9_eps1=0_D2=1_i=0058_real.csv
0.2 0.9 0.6 0.1 10. /u/scratch/d/dinoo//Coarsening3D/paramset=7/ field0original=0.2_densi=0.9_eps1=0_D2=1_i=0058_real.csv
0.2 0.9 0.6 0.2 10. /u/scratch/d/dinoo//Coarsening3D/paramset=7/ field0original=0.2_densi=0.9_eps1=0_D2=1_i=0058_real.csv
0.2 0.9 0.6 0.4 10. /u/scratch/d/dinoo//Coarsening3D/paramset=7/ field0original=0.2_densi=0.9_eps1=0_D2=1_i=0058_real.csv
0.2 0.9 0.8 0.1 1. /u/scratch/d/dinoo//Coarsening3D/paramset=8/ field0original=0.2_densi=0.9_eps1=0_D2=1_i=0059_real.csv
0.2 0.9 0.8 0.2 1. /u/scratch/d/dinoo//Coarsening3D/paramset=8/ field0original=0.2_densi=0.9_eps1=0_D2=1_i=0059_real.csv
0.2 0.9 0.8 0.4 1. /u/scratch/d/dinoo//Coarsening3D/paramset=8/ field0original=0.2_densi=0.9_eps1=0_D2=1_i=0059_real.csv
0.2 0.9 0.8 0.1 10. /u/scratch/d/dinoo//Coarsening3D/paramset=8/ field0original=0.2_densi=0.9_eps1=0_D2=1_i=0059_real.csv
0.2 0.9 0.8 0.2 10. /u/scratch/d/dinoo//Coarsening3D/paramset=8/ field0original=0.2_densi=0.9_eps1=0_D2=1_i=0059_real.csv
0.2 0.9 0.8 0.4 10. /u/scratch/d/dinoo//Coarsening3D/paramset=8/ field0original=0.2_densi=0.9_eps1=0_D2=1_i=0059_real.csv
0.2 1 0.4 0.1 1. /u/scratch/d/dinoo//Coarsening3D/paramset=10/ field0original=0.2_densi=1_eps1=0_D2=1_i=0058_real.csv
0.2 1 0.4 0.2 1. /u/scratch/d/dinoo//Coarsening3D/paramset=10/ field0original=0.2_densi=1_eps1=0_D2=1_i=0058_real.csv
0.2 1 0.4 0.4 1. /u/scratch/d/dinoo//Coarsening3D/paramset=10/ field0original=0.2_densi=1_eps1=0_D2=1_i=0058_real.csv
0.2 1 0.4 0.1 10. /u/scratch/d/dinoo//Coarsening3D/paramset=10/ field0original=0.2_densi=1_eps1=0_D2=1_i=0058_real.csv
0.2 1 0.4 0.2 10. /u/scratch/d/dinoo//Coarsening3D/paramset=10/ field0original=0.2_densi=1_eps1=0_D2=1_i=0058_real.csv
0.2 1 0.4 0.4 10. /u/scratch/d/dinoo//Coarsening3D/paramset=10/ field0original=0.2_densi=1_eps1=0_D2=1_i=0058_real.csv
0.2 1 0.6 0.1 1. /u/scratch/d/dinoo//Coarsening3D/paramset=11/ field0original=0.2_densi=1_eps1=0_D2=1_i=0055_real.csv
0.2 1 0.6 0.2 1. /u/scratch/d/dinoo//Coarsening3D/paramset=11/ field0original=0.2_densi=1_eps1=0_D2=1_i=0055_real.csv
0.2 1 0.6 0.4 1. /u/scratch/d/dinoo//Coarsening3D/paramset=11/ field0original=0.2_densi=1_eps1=0_D2=1_i=0055_real.csv
0.2 1 0.6 0.1 10. /u/scratch/d/dinoo//Coarsening3D/paramset=11/ field0original=0.2_densi=1_eps1=0_D2=1_i=0055_real.csv
0.2 1 0.6 0.2 10. /u/scratch/d/dinoo//Coarsening3D/paramset=11/ field0original=0.2_densi=1_eps1=0_D2=1_i=0055_real.csv
0.2 1 0.6 0.4 10. /u/scratch/d/dinoo//Coarsening3D/paramset=11/ field0original=0.2_densi=1_eps1=0_D2=1_i=0055_real.csv
0.2 1 0.8 0.1 1. /u/scratch/d/dinoo//Coarsening3D/paramset=12/ field0original=0.2_densi=1_eps1=0_D2=1_i=0059_real.csv
0.2 1 0.8 0.2 1. /u/scratch/d/dinoo//Coarsening3D/paramset=12/ field0original=0.2_densi=1_eps1=0_D2=1_i=0059_real.csv
0.2 1 0.8 0.4 1. /u/scratch/d/dinoo//Coarsening3D/paramset=12/ field0original=0.2_densi=1_eps1=0_D2=1_i=0059_real.csv
0.2 1 0.8 0.1 10. /u/scratch/d/dinoo//Coarsening3D/paramset=12/ field0original=0.2_densi=1_eps1=0_D2=1_i=0059_real.csv
0.2 1 0.8 0.2 10. /u/scratch/d/dinoo//Coarsening3D/paramset=12/ field0original=0.2_densi=1_eps1=0_D2=1_i=0059_real.csv
0.2 1 0.8 0.4 10. /u/scratch/d/dinoo//Coarsening3D/paramset=12/ field0original=0.2_densi=1_eps1=0_D2=1_i=0059_real.csv
