0.2	0.9	0.2	0.1	10.	/u/scratch/d/dinoo/Invasion3D/paramset=28/	field0original=10947_densi=0.1_D2=10_i=000_real.csv	field1original=10947_densi=0.1_D2=10_i=000_real.csv
0.2	0.9	0.2	0.2	10.	/u/scratch/d/dinoo/Invasion3D/paramset=29/	field0original=11085_densi=0.2_D2=10_i=000_real.csv	field1original=11085_densi=0.2_D2=10_i=000_real.csv
0.2	0.9	0.2	0.4	10.	/u/scratch/d/dinoo/Invasion3D/paramset=30/	field0original=10981_densi=0.4_D2=10_i=000_real.csv	field1original=10981_densi=0.4_D2=10_i=000_real.csv
0.2	0.9	0.4	0.1	1.	/u/scratch/d/dinoo/Invasion3D/paramset=31/	field0original=11104_densi=0.1_D2=1_i=000_real.csv	field1original=11104_densi=0.1_D2=1_i=000_real.csv
0.2	0.9	0.4	0.2	1.	/u/scratch/d/dinoo/Invasion3D/paramset=32/	field0original=11019_densi=0.2_D2=1_i=000_real.csv	field1original=11019_densi=0.2_D2=1_i=000_real.csv
0.2	0.9	0.4	0.4	1.	/u/scratch/d/dinoo/Invasion3D/paramset=33/	field0original=11019_densi=0.4_D2=1_i=000_real.csv	field1original=11019_densi=0.4_D2=1_i=000_real.csv
0.2	0.9	0.4	0.1	10.	/u/scratch/d/dinoo/Invasion3D/paramset=34/	field0original=10946_densi=0.1_D2=10_i=000_real.csv	field1original=10946_densi=0.1_D2=10_i=000_real.csv
0.2	0.9	0.4	0.2	10.	/u/scratch/d/dinoo/Invasion3D/paramset=35/	field0original=10934_densi=0.2_D2=10_i=000_real.csv	field1original=10934_densi=0.2_D2=10_i=000_real.csv
0.2	0.9	0.4	0.4	10.	/u/scratch/d/dinoo/Invasion3D/paramset=36/	field0original=11114_densi=0.4_D2=10_i=000_real.csv	field1original=11114_densi=0.4_D2=10_i=000_real.csv
0.2	0.9	0.6	0.1	1.	/u/scratch/d/dinoo/Invasion3D/paramset=37/	field0original=11102_densi=0.1_D2=1_i=000_real.csv	field1original=11102_densi=0.1_D2=1_i=000_real.csv
0.2	0.9	0.6	0.2	1.	/u/scratch/d/dinoo/Invasion3D/paramset=38/	field0original=11083_densi=0.2_D2=1_i=000_real.csv	field1original=11083_densi=0.2_D2=1_i=000_real.csv
0.2	0.9	0.6	0.4	1.	/u/scratch/d/dinoo/Invasion3D/paramset=39/	field0original=10958_densi=0.4_D2=1_i=000_real.csv	field1original=10958_densi=0.4_D2=1_i=000_real.csv
0.2	0.9	0.6	0.1	10.	/u/scratch/d/dinoo/Invasion3D/paramset=40/	field0original=10950_densi=0.1_D2=10_i=000_real.csv	field1original=10950_densi=0.1_D2=10_i=000_real.csv
0.2	0.9	0.6	0.2	10.	/u/scratch/d/dinoo/Invasion3D/paramset=41/	field0original=11136_densi=0.2_D2=10_i=000_real.csv	field1original=11136_densi=0.2_D2=10_i=000_real.csv
0.2	0.9	0.6	0.4	10.	/u/scratch/d/dinoo/Invasion3D/paramset=42/	field0original=11072_densi=0.4_D2=10_i=000_real.csv	field1original=11072_densi=0.4_D2=10_i=000_real.csv
0.2	0.9	0.8	0.1	1.	/u/scratch/d/dinoo/Invasion3D/paramset=43/	field0original=11128_densi=0.1_D2=1_i=000_real.csv	field1original=11128_densi=0.1_D2=1_i=000_real.csv
0.2	0.9	0.8	0.2	1.	/u/scratch/d/dinoo/Invasion3D/paramset=44/	field0original=11177_densi=0.2_D2=1_i=000_real.csv	field1original=11177_densi=0.2_D2=1_i=000_real.csv
0.2	0.9	0.8	0.4	1.	/u/scratch/d/dinoo/Invasion3D/paramset=45/	field0original=11075_densi=0.4_D2=1_i=000_real.csv	field1original=11075_densi=0.4_D2=1_i=000_real.csv
0.2	0.9	0.8	0.1	10.	/u/scratch/d/dinoo/Invasion3D/paramset=46/	field0original=10947_densi=0.1_D2=10_i=000_real.csv	field1original=10947_densi=0.1_D2=10_i=000_real.csv
0.2	0.9	0.8	0.2	10.	/u/scratch/d/dinoo/Invasion3D/paramset=47/	field0original=11032_densi=0.2_D2=10_i=000_real.csv	field1original=11032_densi=0.2_D2=10_i=000_real.csv
0.2	0.9	0.8	0.4	10.	/u/scratch/d/dinoo/Invasion3D/paramset=48/	field0original=11105_densi=0.4_D2=10_i=000_real.csv	field1original=11105_densi=0.4_D2=10_i=000_real.csv
0.2	1	0.4	0.1	1.	/u/scratch/d/dinoo/Invasion3D/paramset=49/	field0original=11161_densi=0.1_D2=1_i=000_real.csv	field1original=11161_densi=0.1_D2=1_i=000_real.csv
0.2	1	0.4	0.2	1.	/u/scratch/d/dinoo/Invasion3D/paramset=50/	field0original=11023_densi=0.2_D2=1_i=000_real.csv	field1original=11023_densi=0.2_D2=1_i=000_real.csv
0.2	1	0.4	0.4	1.	/u/scratch/d/dinoo/Invasion3D/paramset=51/	field0original=10940_densi=0.4_D2=1_i=000_real.csv	field1original=10940_densi=0.4_D2=1_i=000_real.csv
0.2	1	0.4	0.1	10.	/u/scratch/d/dinoo/Invasion3D/paramset=52/	field0original=11139_densi=0.1_D2=10_i=000_real.csv	field1original=11139_densi=0.1_D2=10_i=000_real.csv
0.2	1	0.4	0.2	10.	/u/scratch/d/dinoo/Invasion3D/paramset=53/	field0original=11129_densi=0.2_D2=10_i=000_real.csv	field1original=11129_densi=0.2_D2=10_i=000_real.csv
0.2	1	0.4	0.4	10.	/u/scratch/d/dinoo/Invasion3D/paramset=54/	field0original=11022_densi=0.4_D2=10_i=000_real.csv	field1original=11022_densi=0.4_D2=10_i=000_real.csv
0.2	1	0.6	0.1	1.	/u/scratch/d/dinoo/Invasion3D/paramset=55/	field0original=10924_densi=0.1_D2=1_i=000_real.csv	field1original=10924_densi=0.1_D2=1_i=000_real.csv
0.2	1	0.6	0.2	1.	/u/scratch/d/dinoo/Invasion3D/paramset=56/	field0original=11152_densi=0.2_D2=1_i=000_real.csv	field1original=11152_densi=0.2_D2=1_i=000_real.csv
0.2	1	0.6	0.4	1.	/u/scratch/d/dinoo/Invasion3D/paramset=57/	field0original=11070_densi=0.4_D2=1_i=000_real.csv	field1original=11070_densi=0.4_D2=1_i=000_real.csv
0.2	1	0.6	0.1	10.	/u/scratch/d/dinoo/Invasion3D/paramset=58/	field0original=11130_densi=0.1_D2=10_i=000_real.csv	field1original=11130_densi=0.1_D2=10_i=000_real.csv
0.2	1	0.6	0.2	10.	/u/scratch/d/dinoo/Invasion3D/paramset=59/	field0original=11072_densi=0.2_D2=10_i=000_real.csv	field1original=11072_densi=0.2_D2=10_i=000_real.csv
0.2	1	0.6	0.4	10.	/u/scratch/d/dinoo/Invasion3D/paramset=60/	field0original=11175_densi=0.4_D2=10_i=000_real.csv	field1original=11175_densi=0.4_D2=10_i=000_real.csv
0.2	1	0.8	0.1	1.	/u/scratch/d/dinoo/Invasion3D/paramset=61/	field0original=10997_densi=0.1_D2=1_i=000_real.csv	field1original=10997_densi=0.1_D2=1_i=000_real.csv
