4.	4.	4.	-0.3333333333333333	-0.3333333333333333
4.	4.	4.	-0.3333333333333333	-0.2222222222222222
4.	4.	4.	-0.3333333333333333	-0.1111111111111111
4.	4.	4.	-0.3333333333333333	0.
4.	4.	4.	-0.3333333333333333	0.1111111111111111
4.	4.	4.	-0.2222222222222222	-0.3333333333333333
4.	4.	4.	-0.2222222222222222	-0.2222222222222222
4.	4.	4.	-0.2222222222222222	-0.1111111111111111
4.	4.	4.	-0.2222222222222222	0.
4.	4.	4.	-0.2222222222222222	0.1111111111111111
4.	4.	4.	-0.1111111111111111	-0.3333333333333333
4.	4.	4.	-0.1111111111111111	-0.2222222222222222
4.	4.	4.	-0.1111111111111111	-0.1111111111111111
4.	4.	4.	-0.1111111111111111	0.
4.	4.	4.	-0.1111111111111111	0.1111111111111111
4.	4.	4.	0.	-0.3333333333333333
4.	4.	4.	0.	-0.2222222222222222
4.	4.	4.	0.	-0.1111111111111111
4.	4.	4.	0.	0.
4.	4.	4.	0.	0.1111111111111111
4.	4.	4.	0.1111111111111111	-0.3333333333333333
4.	4.	4.	0.1111111111111111	-0.2222222222222222
4.	4.	4.	0.1111111111111111	-0.1111111111111111
4.	4.	4.	0.1111111111111111	0.
4.	4.	4.	0.1111111111111111	0.1111111111111111
