0.853903,1.787
0.853893,1.78699
0.853864,1.78696
0.853816,1.78691
0.853748,1.78685
0.853659,1.78676
0.85355,1.78666
0.853419,1.78653
0.853267,1.78638
0.853091,1.78621
0.852891,1.78602
0.852666,1.78581
0.852415,1.78556
0.852135,1.78529
0.851826,1.78499
0.851485,1.78467
0.851111,1.7843
0.850702,1.78391
0.850254,1.78348
0.849766,1.78301
0.849234,1.78249
0.848656,1.78193
0.848029,1.78133
0.847348,1.78067
0.84661,1.77996
0.845811,1.77919
0.844947,1.77835
0.844012,1.77745
0.843002,1.77647
0.841911,1.77542
0.840734,1.77428
0.839465,1.77305
0.838096,1.77173
0.836621,1.7703
0.835034,1.76877
0.833324,1.76712
0.831486,1.76534
0.82951,1.76343
0.827387,1.76138
0.825107,1.75917
0.822661,1.7568
0.820037,1.75427
0.817226,1.75155
0.814216,1.74864
0.810995,1.74552
0.807551,1.74219
0.803871,1.73863
0.799942,1.73482
0.795753,1.73077
0.791288,1.72645
0.786534,1.72185
0.781479,1.71695
0.776107,1.71175
0.770405,1.70623
0.76436,1.70038
0.757959,1.69418
0.751187,1.68762
0.744032,1.68069
0.736484,1.67338
0.72853,1.66568
0.72016,1.65757
0.711366,1.64906
0.702141,1.64012
0.692478,1.63076
0.682373,1.62097
0.671825,1.61075
0.660836,1.6001
0.649408,1.58903
0.637548,1.57753
0.625268,1.56563
0.612581,1.55334
0.599506,1.54067
0.586066,1.52764
0.57229,1.51429
0.55821,1.50064
0.543866,1.48673
0.529304,1.47261
0.514574,1.45833
0.499733,1.44394
0.484845,1.42951
0.469979,1.41509
0.455211,1.40077
0.440621,1.38662
0.426294,1.37273
0.412319,1.35917
0.398785,1.34605
0.385785,1.33344
0.373409,1.32143
0.361747,1.31012
0.350882,1.29958
0.340891,1.28989
0.331844,1.28111
0.3238,1.27331
0.316805,1.26652
0.310891,1.26079
0.306079,1.25612
0.302372,1.25252
0.299757,1.24998
0.29821,1.24848
0.297689,1.24798
