3.06716,2.48417
3.06716,2.48417
3.06716,2.48417
3.06716,2.48417
3.06716,2.48417
3.06716,2.48417
3.06716,2.48417
3.06716,2.48417
3.06716,2.48417
3.06717,2.48417
3.06717,2.48417
3.06717,2.48417
3.06717,2.48417
3.06717,2.48417
3.06717,2.48417
3.06717,2.48417
3.06717,2.48417
3.06717,2.48417
3.06718,2.48417
3.06718,2.48417
3.06718,2.48416
3.06718,2.48416
3.06718,2.48416
3.06718,2.48416
3.06719,2.48416
3.06719,2.48416
3.06719,2.48416
3.06719,2.48416
3.06719,2.48416
3.0672,2.48416
3.0672,2.48415
3.0672,2.48415
3.0672,2.48415
3.0672,2.48415
3.0672,2.48415
3.06721,2.48415
3.06721,2.48415
3.06721,2.48415
3.06721,2.48415
3.06721,2.48414
3.06722,2.48414
3.06722,2.48414
3.06722,2.48414
3.06722,2.48414
3.06722,2.48414
3.06723,2.48414
3.06723,2.48414
3.06723,2.48414
3.06723,2.48414
3.06723,2.48413
3.06724,2.48413
3.06724,2.48413
3.06724,2.48413
3.06724,2.48413
3.06724,2.48413
3.06724,2.48413
3.06725,2.48413
3.06725,2.48413
3.06725,2.48413
3.06725,2.48412
3.06725,2.48412
3.06725,2.48412
3.06725,2.48412
3.06724,2.48412
3.06723,2.48412
3.06722,2.48412
3.06721,2.48411
3.06718,2.48411
3.06714,2.48411
3.06708,2.48411
3.06699,2.4841
3.06687,2.4841
3.0667,2.48409
3.06647,2.48409
3.06616,2.48408
3.06574,2.48407
3.06518,2.48406
3.06442,2.48406
3.06336,2.48408
3.06185,2.48418
3.05958,2.48441
3.05607,2.48489
3.05055,2.48583
3.04182,2.48749
3.02821,2.49027
3.00742,2.4946
2.97665,2.50088
2.93276,2.50921
2.8726,2.519
2.79343,2.52851
2.69298,2.53429
2.56914,2.53105
2.4192,2.51181
2.23896,2.46829
2.022,2.39112
1.75908,2.26948
1.43783,2.09038
1.04497,1.8396
0.593726,1.52203
0.313225,1.31311
