0.294007,0.291622
0.294002,0.291615
0.293984,0.291597
0.293956,0.291566
0.293915,0.291522
0.293863,0.291465
0.293799,0.291396
0.293722,0.291312
0.293633,0.291215
0.29353,0.291104
0.293414,0.290978
0.293283,0.290837
0.293138,0.290679
0.292978,0.290505
0.292801,0.290313
0.292607,0.290102
0.292395,0.289872
0.292165,0.289621
0.291914,0.289348
0.291642,0.289052
0.291347,0.288732
0.291028,0.288385
0.290684,0.288011
0.290313,0.287606
0.289912,0.287171
0.289481,0.286701
0.289017,0.286195
0.288517,0.285651
0.287979,0.285066
0.287402,0.284438
0.286781,0.283762
0.286114,0.283037
0.285398,0.282258
0.284629,0.281422
0.283804,0.280526
0.282919,0.279565
0.28197,0.278535
0.280953,0.277431
0.279863,0.27625
0.278695,0.274985
0.277444,0.273633
0.276106,0.272186
0.274675,0.270641
0.273144,0.26899
0.271508,0.267228
0.269761,0.265349
0.267895,0.263346
0.265905,0.261212
0.263784,0.258941
0.261524,0.256526
0.259118,0.25396
0.256559,0.251236
0.253839,0.248347
0.250951,0.245285
0.247887,0.242045
0.24464,0.23862
0.241202,0.235002
0.237566,0.231186
0.233724,0.227166
0.229671,0.222937
0.225399,0.218493
0.220903,0.213831
0.216178,0.208948
0.211219,0.20384
0.206023,0.198507
0.200588,0.192948
0.194911,0.187165
0.188994,0.18116
0.182838,0.174938
0.176446,0.168504
0.169825,0.161867
0.162983,0.155038
0.15593,0.148028
0.148678,0.140854
0.141246,0.133533
0.133651,0.126086
0.125917,0.118537
0.118071,0.110913
0.110142,0.103243
0.102164,0.0955609
0.0941742,0.0879019
0.0862143,0.0803048
0.0783284,0.0728106
0.0705636,0.0654624
0.0629695,0.0583048
0.0555974,0.0513834
0.0484995,0.0447443
0.0417279,0.0384327
0.0353335,0.0324924
0.0293652,0.0269648
0.0238682,0.0218881
0.0188829,0.0172957
0.0144442,0.0132161
0.0105798,0.00967145
0.00731023,0.00667741
0.00464727,0.00424232
0.00259434,0.00236713
0.00114606,0.00104533
0.000288572,0.000263157
4.02109e-33,3.66671e-33
