3.07988,3.24878
3.07988,3.24878
3.07989,3.24878
3.07989,3.24878
3.07989,3.24878
3.07989,3.24878
3.07989,3.24878
3.07989,3.24878
3.07989,3.24878
3.07989,3.24878
3.07989,3.24878
3.07989,3.24878
3.07989,3.24878
3.07989,3.24878
3.07989,3.24878
3.07989,3.24878
3.07989,3.24879
3.0799,3.24879
3.0799,3.24879
3.0799,3.24879
3.0799,3.24879
3.0799,3.24879
3.0799,3.24879
3.07991,3.2488
3.07991,3.2488
3.07991,3.2488
3.0799,3.2488
3.0799,3.24879
3.0799,3.24879
3.07989,3.24879
3.07989,3.24878
3.07988,3.24877
3.07986,3.24876
3.07985,3.24875
3.07983,3.24873
3.0798,3.24871
3.07978,3.24869
3.07974,3.24866
3.07971,3.24863
3.07967,3.2486
3.07962,3.24856
3.07958,3.24852
3.07953,3.24848
3.07948,3.24844
3.07944,3.2484
3.07941,3.24837
3.07938,3.24835
3.07937,3.24834
3.07939,3.24835
3.07943,3.24838
3.07952,3.24845
3.07965,3.24856
3.07985,3.24871
3.08012,3.24893
3.08048,3.24922
3.08093,3.24959
3.08151,3.25006
3.08221,3.25064
3.08304,3.25133
3.08403,3.25215
3.08517,3.25309
3.08646,3.25416
3.08788,3.25535
3.08943,3.25663
3.09105,3.25799
3.0927,3.25938
3.09431,3.26073
3.09579,3.26198
3.097,3.26302
3.09779,3.26373
3.09799,3.26395
3.09737,3.2635
3.09566,3.26216
3.09256,3.25968
3.08772,3.25577
3.08076,3.25011
3.07123,3.24233
3.05864,3.23203
3.04246,3.21875
3.0221,3.20201
2.99692,3.18126
2.96625,3.15592
2.92932,3.12536
2.88534,3.08888
2.8334,3.0457
2.77256,2.99499
2.70173,2.9358
2.6197,2.86706
2.52512,2.78753
2.4164,2.6958
2.29168,2.59016
2.14873,2.46858
1.98487,2.32858
1.79688,2.16718
1.58113,1.98094
1.33432,1.76669
1.05671,1.52428
0.762761,1.2661
0.506827,1.04018
0.397991,0.943823
