0.963037,1.39683
0.963025,1.39682
0.962991,1.39679
0.962933,1.39675
0.962852,1.39669
0.962746,1.39661
0.962615,1.39651
0.962459,1.39639
0.962277,1.39626
0.962067,1.3961
0.961828,1.39592
0.961559,1.39572
0.961257,1.39549
0.960923,1.39524
0.960552,1.39496
0.960144,1.39465
0.959695,1.39431
0.959204,1.39394
0.958667,1.39354
0.958082,1.39309
0.957444,1.39261
0.956752,1.39209
0.956,1.39152
0.955184,1.3909
0.954302,1.39023
0.953346,1.3895
0.952314,1.38871
0.951199,1.38787
0.949995,1.38695
0.948697,1.38596
0.947299,1.38489
0.945793,1.38374
0.944173,1.3825
0.942431,1.38116
0.940559,1.37973
0.938549,1.37819
0.936392,1.37653
0.93408,1.37475
0.931602,1.37285
0.928949,1.3708
0.92611,1.36862
0.923075,1.36628
0.919834,1.36377
0.916374,1.3611
0.912684,1.35824
0.908752,1.3552
0.904567,1.35196
0.900115,1.3485
0.895385,1.34483
0.890363,1.34093
0.885038,1.33679
0.879397,1.3324
0.873427,1.32775
0.867117,1.32283
0.860455,1.31763
0.85343,1.31214
0.846031,1.30635
0.83825,1.30026
0.830076,1.29386
0.821502,1.28713
0.812523,1.28009
0.803132,1.27271
0.793329,1.265
0.78311,1.25695
0.772478,1.24857
0.761435,1.23986
0.749989,1.23082
0.73815,1.22146
0.725928,1.21179
0.713342,1.20182
0.700412,1.19157
0.687161,1.18105
0.673619,1.17029
0.659819,1.15931
0.6458,1.14815
0.631604,1.13684
0.617281,1.12541
0.602883,1.11391
0.588468,1.10239
0.5741,1.09089
0.559845,1.07948
0.545774,1.0682
0.531963,1.05712
0.518486,1.04629
0.505422,1.0358
0.49285,1.02568
0.480846,1.01602
0.469485,1.00687
0.458838,0.998293
0.448972,0.990337
0.439945,0.983054
0.431807,0.976486
0.424601,0.970667
0.418358,0.965623
0.413098,0.961372
0.408828,0.957921
0.405545,0.955267
0.403233,0.953398
0.401866,0.952292
0.401406,0.95192
