1.73559,4.70402,3.00268
1.73411,4.71413,3.00275
1.73383,4.71352,3.003
1.73404,4.70734,3.00344
1.73393,4.70189,3.00404
1.73269,4.70288,3.0048
1.73306,4.69026,3.00576
1.73082,4.69478,3.00683
1.72967,4.68944,3.0081
1.72825,4.68421,3.00952
1.72715,4.67479,3.01114
1.72747,4.65405,3.01299
1.72627,4.64199,3.01494
1.72197,4.64829,3.0169
1.72044,4.63449,3.01917
1.71916,4.6174,3.02165
1.71812,4.59745,3.02432
1.71488,4.58892,3.02698
1.71209,4.57589,3.02984
1.71092,4.55214,3.03305
1.70639,4.54532,3.03605
1.70573,4.51621,3.0397
1.70132,4.50517,3.04304
1.70052,4.47494,3.04705
1.69671,4.45806,3.05082
1.69578,4.42713,3.05522
1.69071,4.41335,3.05913
1.69118,4.37575,3.06417
1.68715,4.35581,3.06862
1.68568,4.32562,3.07373
1.68266,4.30082,3.07872
1.67958,4.27585,3.08388
1.68118,4.2361,3.09024
1.67868,4.20966,3.09592
1.67781,4.17879,3.10214
1.67543,4.1525,3.10818
1.67189,4.12941,3.11407
1.67544,4.08966,3.12192
1.67747,4.05532,3.12956
1.6748,4.03213,3.13612
1.67951,3.995,3.14478
1.68391,3.9606,3.15349
1.67961,3.94287,3.15991
1.68748,3.90574,3.16981
1.69434,3.87271,3.17949
1.69229,3.85419,3.18672
1.70407,3.81815,3.19791
1.70684,3.79585,3.20655
1.71216,3.77185,3.2159
1.71477,3.75232,3.22444
1.72211,3.7291,3.2343
1.73258,3.7046,3.24497
1.74129,3.6836,3.25506
1.74506,3.66829,3.26367
1.75124,3.65216,3.27286
1.75791,3.6369,3.28207
1.7661,3.62182,3.29158
1.77696,3.6063,3.30168
1.78975,3.59107,3.3121
1.79509,3.58153,3.32045
1.79835,3.57402,3.32815
1.80974,3.56308,3.33776
1.82131,3.55322,3.34719
1.82134,3.54958,3.35369
1.83053,3.54239,3.36218
1.84178,3.53509,3.37086
1.84726,3.53066,3.37794
1.85194,3.52681,3.38448
1.8582,3.5225,3.39092
1.86388,3.51834,3.39666
1.87058,3.51357,3.40189
1.87726,3.50832,3.4062
1.87601,3.50446,3.40794
1.88074,3.49765,3.40947
1.88111,3.4904,3.40861
1.87815,3.48188,3.40525
1.87939,3.46979,3.40034
1.87293,3.45639,3.39149
1.8673,3.43915,3.37964
1.85524,3.41893,3.36321
1.84331,3.39372,3.34265
1.82788,3.36351,3.31683
1.80639,3.32792,3.28479
1.77804,3.28615,3.24578
1.74665,3.23664,3.1995
1.70864,3.17892,3.14468
1.66602,3.11154,3.0806
1.6146,3.03382,3.00571
1.55513,2.94418,2.91889
1.4854,2.84118,2.81848
1.40425,2.72295,2.70266
1.31356,2.5869,2.56948
1.20749,2.43065,2.41584
1.08428,2.2506,2.2383
0.93969,2.04231,2.03236
0.770816,1.80013,1.79252
0.576964,1.5179,1.51281
0.350892,1.19471,1.19188
0.120791,0.86366,0.862789
0.00232661,0.691434,0.691434
