0.377623,0.007158,0.0971771
0.377213,0.00726566,0.0972117
0.376947,0.00729699,0.0972892
0.376852,0.00724411,0.0974087
0.376493,0.00723702,0.0975837
0.375845,0.00728313,0.0978141
0.374768,0.00742527,0.0981036
0.37335,0.00763365,0.0984518
0.372497,0.00763465,0.0988359
0.3715,0.00763861,0.0992777
0.369901,0.00778703,0.0997851
0.368235,0.00791288,0.100349
0.366322,0.00807065,0.100974
0.364136,0.00826708,0.101662
0.36138,0.0085941,0.102415
0.358798,0.00881564,0.103228
0.356081,0.00902625,0.104108
0.352134,0.00957392,0.105056
0.348738,0.00989117,0.106068
0.345054,0.0102425,0.107149
0.341531,0.0104782,0.108305
0.336316,0.0112108,0.109513
0.332265,0.0114935,0.110812
0.327423,0.011974,0.112174
0.320763,0.0130207,0.113558
0.314659,0.0138189,0.115026
0.309622,0.0141728,0.116613
0.302159,0.0153429,0.118166
0.295948,0.0159936,0.119856
0.287518,0.0174368,0.121476
0.279324,0.0187577,0.123163
0.271047,0.0200821,0.124897
0.262563,0.0214651,0.126662
0.252947,0.0233216,0.128351
0.241658,0.0259465,0.129858
0.232536,0.027643,0.131623
0.221835,0.0301231,0.133174
0.211491,0.0325119,0.134749
0.200216,0.0354859,0.136119
0.189964,0.038046,0.137609
0.177269,0.042162,0.138493
0.165519,0.0459955,0.139413
0.155436,0.0490354,0.14059
0.14317,0.0537812,0.140988
0.131934,0.0582045,0.141421
0.121557,0.0623768,0.141865
0.113144,0.0653528,0.142779
0.10349,0.069662,0.142964
0.0929801,0.0752026,0.142403
0.0858899,0.0780737,0.143078
0.0763351,0.0837802,0.142132
0.0701817,0.0864958,0.142667
0.0622282,0.0916176,0.141731
0.0567222,0.0944264,0.141976
0.0509902,0.0979206,0.1417
0.0452939,0.101867,0.141011
0.0410102,0.104346,0.141099
0.0365849,0.107454,0.140671
0.0327643,0.110086,0.140431
0.0293345,0.112506,0.140219
0.0259932,0.115211,0.139701
0.0232357,0.117283,0.13951
0.020814,0.119093,0.139408
0.0187406,0.120541,0.139477
0.0167226,0.122224,0.139288
0.0148802,0.123869,0.139036
0.0133032,0.125212,0.138921
0.0118842,0.126467,0.138784
0.0107291,0.127286,0.138894
0.00959995,0.128301,0.13875
0.00853864,0.129378,0.138444
0.00768811,0.130019,0.138363
0.00689438,0.130665,0.138137
0.00622953,0.131026,0.137984
0.00560713,0.131369,0.137659
0.00503912,0.131614,0.137197
0.00456777,0.131537,0.136756
0.00411474,0.131425,0.136052
0.00371136,0.131094,0.135201
0.00338018,0.130381,0.134295
0.00304704,0.129605,0.133008
0.00275479,0.128494,0.131515
0.00250559,0.126982,0.129813
0.00226053,0.125228,0.127692
0.00204694,0.123019,0.125262
0.00184305,0.120424,0.122379
0.00165669,0.11733,0.119045
0.00148255,0.113702,0.115186
0.00131673,0.109484,0.110728
0.00116343,0.104569,0.105621
0.00101743,0.0988876,0.0997586
0.000877349,0.0923301,0.0930293
0.000742856,0.0847574,0.0853014
0.000613022,0.0759986,0.0764039
0.000487332,0.0658367,0.0661218
0.000363839,0.0540109,0.054184
0.000244689,0.0402334,0.0403187
0.000133161,0.0244712,0.0244985
4.08405e-05,0.00836632,0.00836911
6.70183e-34,1.4307e-31,1.4307e-31
