0.0635386,0.149028,0.0759057
0.0641916,0.148591,0.0756832
0.0645288,0.148364,0.0755676
0.0648534,0.148145,0.075456
0.0643327,0.148496,0.0756349
0.0645887,0.148324,0.075547
0.0636323,0.148965,0.0758739
0.0640727,0.148671,0.0757238
0.0635349,0.14903,0.0759069
0.0650146,0.148036,0.0754004
0.0644443,0.148421,0.0755966
0.0647406,0.148221,0.0754948
0.0642269,0.148567,0.0756711
0.0637234,0.148904,0.0758429
0.0636931,0.148925,0.0758532
0.0639833,0.148731,0.0757543
0.0638256,0.148836,0.0758081
0.0637657,0.148876,0.0758285
0.0645,0.148383,0.0755775
0.0637912,0.148859,0.0758198
0.0641434,0.148623,0.0756996
0.0639531,0.148751,0.0757646
0.0637939,0.148857,0.0758188
0.064307,0.148513,0.0756435
0.0641831,0.148596,0.0756859
0.0647801,0.148194,0.0754809
0.064216,0.148574,0.0756744
0.0646479,0.148283,0.0755261
0.0629242,0.149435,0.076113
0.0643099,0.148509,0.0756416
0.0636292,0.148965,0.0758736
0.0630102,0.149376,0.0760829
0.0632707,0.149202,0.0759943
0.0629261,0.149429,0.0761102
0.0643978,0.148445,0.0756088
0.0641409,0.148616,0.0756959
0.0640488,0.148676,0.0757264
0.0627997,0.149506,0.0761491
0.0629851,0.14938,0.0760853
0.0641317,0.148612,0.0756942
0.0625883,0.149637,0.076216
0.0639844,0.148705,0.0757412
0.063661,0.148918,0.0758498
0.0633859,0.149098,0.0759415
0.062529,0.149663,0.0762292
0.062193,0.149881,0.0763404
0.0622221,0.14986,0.0763295
0.0629849,0.149354,0.0760721
0.0626077,0.149604,0.0761991
0.0633859,0.149089,0.075937
0.0634752,0.149034,0.0759087
0.0634741,0.149041,0.0759125
0.0623336,0.149808,0.0763029
0.0622986,0.149846,0.0763223
0.0628406,0.149508,0.0761505
0.0633794,0.149178,0.075982
0.0622169,0.149981,0.0763913
0.062251,0.150001,0.0764016
0.0632636,0.149384,0.0760869
0.0622047,0.150145,0.0764749
0.0619128,0.150409,0.0766092
0.0623073,0.150233,0.0765195
0.0624499,0.150232,0.076519
0.0624761,0.150317,0.0765623
0.0625898,0.150352,0.0765799
0.0624941,0.150529,0.0766701
0.0623247,0.150755,0.0767852
0.0624014,0.150814,0.0768153
0.0628716,0.150601,0.0767071
0.0629293,0.150639,0.0767264
0.0624182,0.151019,0.0769198
0.0631343,0.150544,0.0766778
0.0628291,0.15068,0.0767471
0.0637538,0.149919,0.0763598
0.0624011,0.150565,0.0766886
0.0629487,0.149826,0.0763122
0.0634531,0.148957,0.0758695
0.0620301,0.149181,0.0759835
0.0614498,0.148624,0.0756999
0.0613978,0.147462,0.0751083
0.0605495,0.146527,0.0746317
0.0615068,0.144054,0.0733722
0.0594439,0.143192,0.0729331
0.0588351,0.140922,0.0717773
0.0576494,0.138533,0.0705601
0.0572825,0.135036,0.0687789
0.0550171,0.13216,0.0673144
0.053738,0.127916,0.0651526
0.0526123,0.122757,0.0625249
0.0504053,0.1174,0.0597966
0.0473113,0.11159,0.0568373
0.0447846,0.104192,0.0530691
0.0404399,0.0966027,0.0492035
0.0371952,0.0866159,0.0441169
0.0319077,0.0759822,0.0387007
0.0266761,0.0628488,0.0320113
0.019948,0.0476382,0.024264
0.0124394,0.0294671,0.0150087
0.00434695,0.010217,0.0052039
7.4818e-32,1.75019e-31,8.91439e-32
