0.0105959,4.60468
0.0105959,4.60468
0.0105959,4.60467
0.0105958,4.60467
0.0105957,4.60466
0.0105956,4.60464
0.0105954,4.60462
0.0105952,4.6046
0.010595,4.60458
0.0105947,4.60455
0.0105944,4.60452
0.010594,4.60448
0.0105936,4.60444
0.0105932,4.6044
0.0105927,4.60434
0.0105922,4.60429
0.0105916,4.60423
0.0105909,4.60416
0.0105902,4.60409
0.0105895,4.60401
0.0105886,4.60392
0.0105877,4.60382
0.0105867,4.60372
0.0105856,4.6036
0.0105844,4.60348
0.0105831,4.60335
0.0105817,4.60321
0.0105802,4.60305
0.0105786,4.60288
0.0105768,4.6027
0.010575,4.60251
0.0105729,4.6023
0.0105707,4.60207
0.0105684,4.60183
0.0105659,4.60157
0.0105631,4.60129
0.0105602,4.60099
0.0105571,4.60067
0.0105538,4.60033
0.0105502,4.59997
0.0105464,4.59958
0.0105424,4.59916
0.010538,4.59872
0.0105334,4.59824
0.0105285,4.59774
0.0105233,4.59721
0.0105177,4.59664
0.0105118,4.59604
0.0105056,4.5954
0.0104989,4.59472
0.0104919,4.59401
0.0104845,4.59326
0.0104767,4.59246
0.0104684,4.59162
0.0104597,4.59073
0.0104505,4.5898
0.0104409,4.58883
0.0104307,4.5878
0.0104201,4.58672
0.010409,4.5856
0.0103974,4.58443
0.0103852,4.5832
0.0103726,4.58192
0.0103594,4.5806
0.0103457,4.57922
0.0103315,4.57779
0.0103168,4.57631
0.0103016,4.57479
0.0102859,4.57322
0.0102697,4.5716
0.0102531,4.56994
0.0102361,4.56824
0.0102187,4.5665
0.0102011,4.56472
0.0101834,4.56288
0.0101661,4.56097
0.0101502,4.55887
0.0101386,4.55632
0.0101394,4.55256
0.0101737,4.54556
0.0102991,4.52989
0.0106719,4.49147
0.0117151,4.3967
0.0145756,4.17985
0.0223517,3.76003
0.0433559,3.11569
0.0994674,2.32311
0.245368,1.50109
0.599904,0.780165
1.33693,0.295369
2.47159,0.083836
3.60512,0.0256155
4.33914,0.0120175
4.69044,0.00836828
4.83401,0.00721122
4.88865,0.00680809
4.90873,0.00666096
4.91593,0.00660577
4.91848,0.00658478
4.91943,0.00657713
