0.786574,0.786574
0.786575,0.786575
0.786575,0.786575
0.786575,0.786575
0.786575,0.786575
0.786575,0.786575
0.786575,0.786575
0.786575,0.786575
0.786575,0.786575
0.786576,0.786576
0.786576,0.786576
0.786576,0.786576
0.786576,0.786576
0.786576,0.786576
0.786576,0.786576
0.786576,0.786576
0.786577,0.786577
0.786577,0.786577
0.786577,0.786577
0.786577,0.786577
0.786577,0.786577
0.786578,0.786578
0.786578,0.786578
0.786578,0.786578
0.786578,0.786578
0.786579,0.786579
0.786579,0.786579
0.786579,0.786579
0.786579,0.786579
0.78658,0.78658
0.78658,0.78658
0.78658,0.78658
0.786581,0.786581
0.786581,0.786581
0.786581,0.786581
0.786582,0.786582
0.786582,0.786582
0.786583,0.786583
0.786583,0.786583
0.786583,0.786583
0.786584,0.786584
0.786584,0.786584
0.786585,0.786585
0.786585,0.786585
0.786585,0.786585
0.786586,0.786586
0.786586,0.786586
0.786587,0.786587
0.786587,0.786587
0.786588,0.786588
0.786588,0.786588
0.786589,0.786589
0.786589,0.786589
0.786589,0.786589
0.78659,0.78659
0.78659,0.78659
0.786591,0.786591
0.786591,0.786591
0.786592,0.786592
0.786593,0.786593
0.786593,0.786593
0.786594,0.786594
0.786594,0.786594
0.786594,0.786594
0.786595,0.786595
0.786596,0.786596
0.786596,0.786596
0.786597,0.786597
0.786597,0.786597
0.786598,0.786598
0.786599,0.786599
0.7866,0.7866
0.7866,0.7866
0.786601,0.786601
0.786601,0.786601
0.7866,0.7866
0.786599,0.786599
0.786598,0.786598
0.786597,0.786597
0.786597,0.786597
0.786601,0.786601
0.786609,0.786609
0.786621,0.786621
0.786638,0.786638
0.786651,0.786651
0.786648,0.786648
0.78661,0.78661
0.786521,0.786521
0.786382,0.786382
0.786249,0.786249
0.786277,0.786277
0.786748,0.786748
0.787943,0.787943
0.789605,0.789605
0.789264,0.789264
0.778244,0.778244
0.734646,0.734646
0.622239,0.622239
0.436504,0.436504
0.322741,0.322741
