0.50961,0.22923
0.50961,0.22923
0.50961,0.22923
0.509609,0.22923
0.509609,0.22923
0.509608,0.22923
0.509607,0.22923
0.509606,0.22923
0.509605,0.22923
0.509604,0.229229
0.509602,0.229229
0.509601,0.229229
0.509599,0.229228
0.509598,0.229228
0.509597,0.229227
0.509595,0.229227
0.509594,0.229226
0.509593,0.229225
0.509592,0.229225
0.509591,0.229224
0.50959,0.229223
0.509589,0.229223
0.509589,0.229222
0.509588,0.229222
0.509588,0.229221
0.509588,0.229221
0.509588,0.22922
0.509588,0.22922
0.509588,0.22922
0.509589,0.22922
0.509589,0.229221
0.50959,0.229221
0.509591,0.229222
0.509591,0.229223
0.509592,0.229224
0.509594,0.229225
0.509595,0.229227
0.509596,0.229229
0.509597,0.229231
0.509599,0.229233
0.5096,0.229236
0.509601,0.229239
0.509603,0.229242
0.509604,0.229246
0.509606,0.229249
0.509607,0.229253
0.509609,0.229257
0.50961,0.229262
0.509611,0.229266
0.509612,0.229271
0.509613,0.229276
0.509614,0.229281
0.509615,0.229287
0.509615,0.229293
0.509615,0.229299
0.509615,0.229305
0.509614,0.229311
0.509613,0.229318
0.509611,0.229325
0.509609,0.229332
0.509606,0.229339
0.509603,0.229347
0.509598,0.229355
0.509593,0.229364
0.509586,0.229373
0.509579,0.229383
0.50957,0.229394
0.509559,0.229405
0.509547,0.229418
0.509532,0.229431
0.509516,0.229446
0.509497,0.229463
0.509475,0.229481
0.50945,0.229502
0.509422,0.229525
0.509388,0.229551
0.50935,0.229581
0.509306,0.229615
0.509254,0.229655
0.509194,0.229701
0.509123,0.229754
0.509039,0.229818
0.508941,0.229893
0.508823,0.229984
0.50868,0.230095
0.508504,0.230231
0.508282,0.230398
0.507993,0.230604
0.507601,0.230864
0.507048,0.231197
0.50622,0.231639
0.504867,0.232228
0.502373,0.232947
0.497183,0.233493
0.485466,0.232554
0.458618,0.22593
0.400919,0.202983
0.295973,0.145922
0.160339,0.0542757
0.0887008,0.000119937
