4
1,0,0,0
-0.9896135391840017,0.4248721453079596,0.1340074844930581,0.649211238767359,-0.05736114398567427,-0.6358669003257158
0.5989655296452536,0.1309564012907892,0.22799131690638677,0.6692914138963404
2,-2.5617441738489743,2,1,0,0,0.17982534189793498,0,0,0,1
4,-1.2808720869244872,2,1,0,0,0.12910553191832008,0,0,2,0,0.08991267094896749,0,0,0,1,-0.5846726083653504,0,2,0,1
2,-0.12910553191832008,0,0,2,0,0.5846726083653504,0,2,0,1
4,1.2808720869244872,2,1,0,0,0.06455276595916004,0,0,2,0,-0.08991267094896749,0,0,0,1,-0.2923363041826752,0,2,0,1
