0,0,0,1
0,0,2,0.929292
0,0,4,0.761223
0,0,6,0.542507
0,0,8,0.259653
0,0,10,0.0739598
0,0,12,-0.139356
0,0,14,-0.293436
0,0,16,-0.307687
0,0,18,-0.341596
0,0,20,-0.333412
0,0,22,-0.327123
0,0,24,-0.33572
0,0,26,-0.329943
0,0,28,-0.322746
0,0,30,-0.3082
0,0,32,-0.307401
0,0,34,-0.292915
0,0,36,-0.292764
0,0,38,-0.314043
0,0,40,-0.345113
0,0,42,-0.358376
0,0,44,-0.360697
0,0,46,-0.306181
0,0,48,-0.221823
0,0,50,-0.0645812
0,0,52,0.0921101
0,0,54,0.336682
0,0,56,0.604646
0,0,58,0.788008
0,0,60,0.926324
0,0,62,0.926112
0,0,64,0.824137
0,0,66,0.632169
0,0,68,0.43532
0,0,70,0.220463
0,0,72,-0.029089
0,0,74,-0.165237
0,0,76,-0.283386
0,0,78,-0.328406
0,0,80,-0.344731
0,0,82,-0.32891
0,0,84,-0.340689
0,0,86,-0.332685
0,0,88,-0.317
0,0,90,-0.299336
0,0,92,-0.304835
0,0,94,-0.307998
0,0,96,-0.298597
0,0,98,-0.312088
0,0,100,-0.329921
0,0,102,-0.328894
0,0,104,-0.32856
0,0,106,-0.33556
0,0,108,-0.264971
0,0,110,-0.135532
0,0,112,0.0182898
0,0,114,0.262341
0,0,116,0.385618
0,0,118,0.639175
0,0,120,0.82557
0,0,122,0.884628
0,0,124,0.857909
0,0,126,0.768778
0,0,128,0.539274
0,0,130,0.292905
0,0,132,0.0995244
0,0,134,-0.0499122
0,0,136,-0.191988
0,0,138,-0.282997
0,0,140,-0.304748
0,0,142,-0.334069
0,0,144,-0.355344
0,0,146,-0.293172
0,0,148,-0.32456
0,0,150,-0.295902
0,0,152,-0.291613
0,0,154,-0.317345
0,0,156,-0.322277
0,0,158,-0.303859
0,0,160,-0.318974
0,0,162,-0.322925
0,0,164,-0.337648
0,0,166,-0.312742
0,0,168,-0.293569
0,0,170,-0.213263
0,0,172,-0.0796213
0,0,174,0.0826778
0,0,176,0.324743
0,0,178,0.503812
0,0,180,0.73937
0,0,182,0.864839
0,0,184,0.910903
0,0,186,0.843928
0,0,188,0.652749
0,0,190,0.492492
0,0,192,0.208674
0,0,194,0.00408534
0,0,196,-0.114779
0,0,198,-0.226039
0,1,0,0.978073
0,1,2,0.955213
0,1,4,0.822229
0,1,6,0.615593
0,1,8,0.334013
0,1,10,0.0992875
0,1,12,-0.0865053
0,1,14,-0.23956
0,1,16,-0.32341
0,1,18,-0.352447
0,1,20,-0.341056
0,1,22,-0.340763
0,1,24,-0.31175
0,1,26,-0.320244
0,1,28,-0.319
0,1,30,-0.308576
0,1,32,-0.306904
0,1,34,-0.311059
0,1,36,-0.31196
0,1,38,-0.309561
0,1,40,-0.344083
0,1,42,-0.329967
0,1,44,-0.348777
0,1,46,-0.316366
0,1,48,-0.231992
0,1,50,-0.146311
0,1,52,0.0798148
0,1,54,0.342429
0,1,56,0.545368
0,1,58,0.772183
0,1,60,0.872543
0,1,62,0.929569
0,1,64,0.832907
0,1,66,0.754588
0,1,68,0.459535
0,1,70,0.278888
0,1,72,0.0401103
0,1,74,-0.103044
0,1,76,-0.237747
0,1,78,-0.303819
0,1,80,-0.332058
0,1,82,-0.344993
0,1,84,-0.342072
0,1,86,-0.336125
0,1,88,-0.311541
0,1,90,-0.310402
0,1,92,-0.309826
0,1,94,-0.302413
0,1,96,-0.303566
0,1,98,-0.32737
0,1,100,-0.30983
0,1,102,-0.329895
0,1,104,-0.322658
0,1,106,-0.281635
0,1,108,-0.279593
0,1,110,-0.178137
0,1,112,-0.0412908
0,1,114,0.179422
0,1,116,0.390235
0,1,118,0.578977
0,1,120,0.780126
0,1,122,0.862297
0,1,124,0.88371
0,1,126,0.805956
0,1,128,0.633475
0,1,130,0.403882
0,1,132,0.144147
0,1,134,-0.0241013
0,1,136,-0.172766
0,1,138,-0.249561
0,1,140,-0.327908
0,1,142,-0.316591
0,1,144,-0.315089
0,1,146,-0.327424
0,1,148,-0.296608
0,1,150,-0.303712
0,1,152,-0.316252
0,1,154,-0.317615
0,1,156,-0.30343
0,1,158,-0.309625
0,1,160,-0.299935
0,1,162,-0.330694
0,1,164,-0.31982
0,1,166,-0.336354
0,1,168,-0.331419
0,1,170,-0.246176
0,1,172,-0.0999591
0,1,174,0.0173509
0,1,176,0.210345
0,1,178,0.431087
0,1,180,0.64455
0,1,182,0.803699
0,1,184,0.898199
0,1,186,0.844614
0,1,188,0.733648
0,1,190,0.555204
0,1,192,0.268025
0,1,194,0.0879892
0,1,196,-0.0696624
0,1,198,-0.203653
0,2,0,0.914324
0,2,2,0.924733
0,2,4,0.853869
0,2,6,0.654314
0,2,8,0.400337
0,2,10,0.19398
0,2,12,-0.0355295
0,2,14,-0.205748
0,2,16,-0.26126
0,2,18,-0.349099
0,2,20,-0.357108
0,2,22,-0.340192
0,2,24,-0.342472
0,2,26,-0.336114
0,2,28,-0.303101
0,2,30,-0.284909
0,2,32,-0.310657
0,2,34,-0.284509
0,2,36,-0.318111
0,2,38,-0.335777
0,2,40,-0.305914
0,2,42,-0.363415
0,2,44,-0.347156
0,2,46,-0.303823
0,2,48,-0.215306
0,2,50,-0.190465
0,2,52,-0.0433101
0,2,54,0.219197
0,2,56,0.400551
0,2,58,0.620211
0,2,60,0.81482
0,2,62,0.861248
0,2,64,0.863506
0,2,66,0.759104
0,2,68,0.558136
0,2,70,0.358228
0,2,72,0.122475
0,2,74,-0.0636645
0,2,76,-0.185965
0,2,78,-0.276686
0,2,80,-0.313218
0,2,82,-0.332225
0,2,84,-0.339597
0,2,86,-0.33999
0,2,88,-0.322627
0,2,90,-0.305663
0,2,92,-0.296899
0,2,94,-0.326533
0,2,96,-0.312032
0,2,98,-0.33268
0,2,100,-0.330485
0,2,102,-0.324644
0,2,104,-0.318661
0,2,106,-0.354112
0,2,108,-0.240954
0,2,110,-0.247462
0,2,112,-0.035586
0,2,114,0.0713786
0,2,116,0.322269
0,2,118,0.506492
0,2,120,0.683058
0,2,122,0.830287
0,2,124,0.859951
0,2,126,0.804693
0,2,128,0.675049
0,2,130,0.493444
0,2,132,0.275303
0,2,134,0.112757
0,2,136,-0.0790469
0,2,138,-0.23349
0,2,140,-0.295656
0,2,142,-0.308524
0,2,144,-0.322432
0,2,146,-0.308932
0,2,148,-0.302995
0,2,150,-0.304967
0,2,152,-0.319928
0,2,154,-0.294831
0,2,156,-0.295002
0,2,158,-0.280965
0,2,160,-0.285025
0,2,162,-0.343962
0,2,164,-0.329564
0,2,166,-0.335248
0,2,168,-0.291761
0,2,170,-0.284185
0,2,172,-0.16013
0,2,174,-0.0462348
0,2,176,0.110989
0,2,178,0.367214
0,2,180,0.592833
0,2,182,0.751792
0,2,184,0.844106
0,2,186,0.849779
0,2,188,0.77935
0,2,190,0.583706
0,2,192,0.398616
0,2,194,0.157687
0,2,196,0.00157986
0,2,198,-0.158891
0,3,0,0.829073
0,3,2,0.886814
0,3,4,0.845017
0,3,6,0.701419
0,3,8,0.517689
0,3,10,0.267359
0,3,12,0.133831
0,3,14,-0.102103
0,3,16,-0.212931
0,3,18,-0.31505
0,3,20,-0.321743
0,3,22,-0.346632
0,3,24,-0.318509
0,3,26,-0.296369
0,3,28,-0.316459
0,3,30,-0.312861
0,3,32,-0.306182
0,3,34,-0.32517
0,3,36,-0.299934
0,3,38,-0.312469
0,3,40,-0.313571
0,3,42,-0.323184
0,3,44,-0.338617
0,3,46,-0.297251
0,3,48,-0.231547
