(0.0243508,-0.0088398),(0.0234165,-0.0121117),(0.0166292,-0.00119761),(0.00338839,0.0179057),(-0.0040547,0.0403664),(-0.00511536,0.0677399),(-0.011907,0.093501),(-0.0269208,0.1063),(-0.0490391,0.109877),(-0.0736763,0.102554),(-0.103301,0.0875208),(-0.131283,0.0643042),(-0.139053,0.0357282),(-0.128884,0.00454984),(-0.10938,-0.0188689),(-0.0803001,-0.0254744),(-0.0549599,-0.0223582),(-0.0356349,-0.0119274),(-0.0214598,0.000508796),(-0.0183254,0.00294827),(-0.0272915,-0.00441026),(-0.0407083,-0.0174389),(-0.0551783,-0.0419643),(-0.0666111,-0.0761632),(-0.0714117,-0.101439),(-0.0726912,-0.112823),(-0.0743303,-0.112971),(-0.0674437,-0.120166),(-0.0516031,-0.138772),(-0.0287816,-0.157256),(-0.0121793,-0.167317),(-0.000231496,-0.151092),(0.00475642,-0.116083),(-0.00444199,-0.0767616),(-0.023033,-0.0446531),(-0.0399605,-0.0226472),(-0.0492072,-0.00530431),(-0.0485771,0.012872),(-0.0306511,0.0321957),(-0.00636133,0.0392236),(0.00678163,0.0451574),(-0.00196658,0.0594635),(-0.0290227,0.081288),(-0.0593182,0.109133),(-0.0752489,0.131771),(-0.0700535,0.141907),(-0.0584927,0.143577),(-0.040915,0.145764),(-0.0103349,0.14935),(0.0264296,0.143311),(0.0466969,0.121377),(0.0509001,0.0880234),(0.0454098,0.0455657),(0.0432521,0.00627636),(0.0429754,-0.0162056),(0.0412826,-0.0159308),(0.0397333,-0.000477065),(0.02737,0.0224122),(0.00316213,0.0409113),(-0.0209462,0.0483815),(-0.0386577,0.0491974),(-0.0486827,0.0487404),(-0.0439527,0.0448365),(-0.0277711,0.0321873),(-0.0172975,0.00970397),(-0.0170808,-0.0236387),(-0.01587,-0.0611853),(-0.0123907,-0.100358),(-0.0129908,-0.142326),(-0.0122034,-0.178279),(-0.0133633,-0.204122),(-0.012925,-0.212939),(-0.000244991,-0.216845),(0.0203496,-0.215495),(0.0359041,-0.199913),(0.0402884,-0.180457),(0.0249647,-0.155611),(-0.00317819,-0.133032),(-0.0282618,-0.113149),(-0.0359134,-0.0878928),(-0.0365827,-0.0622661),(-0.0321962,-0.0254408),(-0.0198651,0.0129413),(0.00064344,0.0382991),(0.01786,0.0392278),(0.0305819,0.017497),(0.0407635,-0.0171455),(0.045865,-0.0492595),(0.0453426,-0.0717875),(0.0341512,-0.086706),(0.0112898,-0.108399),(-0.0124219,-0.136655),(-0.0356986,-0.157051),(-0.0509744,-0.161065),(-0.0537645,-0.139534),(-0.0446065,-0.0963018),(-0.0292911,-0.0420501),(-0.013298,0.00457383),(0.00863617,0.0358463),(0.0429651,0.0439516),(0.074415,0.034056),(0.090886,0.0153511),(0.0888583,-0.0149674),(0.0678006,-0.0415087),(0.0301053,-0.0502492),(-0.00904255,-0.0383688),(-0.0275993,-0.0134372),(-0.0238427,0.014414),(-0.0146879,0.040084),(-0.00755456,0.0600548),(-0.0151465,0.0660835),(-0.0295494,0.068211),(-0.0394635,0.0660091),(-0.0477625,0.0651303),(-0.0452204,0.0707828),(-0.04168,0.0782202),(-0.0447115,0.0911478),(-0.0580456,0.108787),(-0.0803883,0.114508),(-0.0986969,0.107798),(-0.103814,0.0826381),(-0.0980996,0.0463779),(-0.0925339,0.00941044),(-0.0860746,-0.0181491),(-0.0785706,-0.0380542),(-0.0687565,-0.0504234),(-0.0537551,-0.0526345),(-0.0317012,-0.0425781),(-0.00538124,-0.0287275),(0.0230053,-0.0192857),(0.0454177,-0.00795702),(0.059216,0.00458034),(0.0735275,0.0098011),(0.0828255,0.000213471),(0.0791433,-0.0266959),(0.0576207,-0.0539878),(0.0328614,-0.0757572),(0.00456818,-0.0916089),(-0.0169563,-0.106245),(-0.0169159,-0.128098),(-0.00513002,-0.143334),(0.00997971,-0.148639),(0.0222667,-0.140688),(0.0295189,-0.122043),(0.0262249,-0.106624),(0.0180204,-0.0949103),(0.0104373,-0.0889399),(-0.00122478,-0.0814338),(-0.00969389,-0.0698678),(-0.00770686,-0.0474851),(0.00881262,-0.0137002),(0.0400311,0.0251514),(0.0823621,0.051174),(0.12486,0.0483127),(0.166645,0.0224153),(0.194033,-0.0145488),(0.196041,-0.0560609),(0.164483,-0.0897926),(0.110987,-0.103355),(0.0634919,-0.0962379),(0.0268327,-0.0798484),(0.00684834,-0.05632),(-0.000544757,-0.0387506),(-0.00741698,-0.0301955),(-0.0193166,-0.024874),(-0.0323533,-0.0116694),(-0.047774,0.0103468),(-0.0611698,0.0424315),(-0.0664544,0.0645082),(-0.0715311,0.0804175),(-0.082984,0.0860135),(-0.0849032,0.0847365),(-0.0676445,0.0794517),(-0.0394279,0.0721442),(-0.0024572,0.0660997),(0.0332227,0.0519027),(0.0566131,0.0256834),(0.0571423,-0.0116327),(0.0359869,-0.0551085),(0.00823334,-0.0927389),(-0.016799,-0.122389),(-0.0405433,-0.128015),(-0.0589522,-0.100424),(-0.0726582,-0.0564905),(-0.0853742,-0.0120746),(-0.0978705,0.021966),(-0.117089,0.0383932),(-0.141699,0.0467678),(-0.15763,0.0486611),(-0.153275,0.0403623),(-0.129068,0.0222106),(-0.105218,-0.000421752),(-0.0885206,-0.0189775),(-0.0702346,-0.0222976),(-0.041385,-0.0230962),(-0.00293394,-0.0272166),(0.0345577,-0.0415667),(0.0641362,-0.0629861),(0.0816404,-0.0796598),(0.0842047,-0.0843152),(0.0723623,-0.0864427),(0.0478631,-0.0829308),(0.0279144,-0.0826042),(0.0257329,-0.0906804),(0.0394332,-0.0994738),(0.064748,-0.101233),(0.0986071,-0.0921382),(0.129916,-0.0743965),(0.156218,-0.0411063),(0.169637,0.00478196),(0.178449,0.0431108),(0.178366,0.0649068),(0.166854,0.0741923),(0.146698,0.066909),(0.133967,0.0490066),(0.135669,0.027331),(0.141137,0.0150723),(0.137003,0.00807242),(0.111131,0.0159109),(0.0649334,0.0436612),(0.0180372,0.0851233),(-0.0230479,0.119544),(-0.0498689,0.131423),(-0.0655015,0.117307),(-0.075746,0.0769904),(-0.0820972,0.020862),(-0.0786284,-0.0273812),(-0.062953,-0.058227),(-0.0459882,-0.0760823),(-0.0351534,-0.0799487),(-0.0332261,-0.0631069),(-0.0370017,-0.0272981),(-0.0454648,0.0103183),(-0.0500871,0.0449637),(-0.0470731,0.0806819),(-0.0376317,0.10981),(-0.0333878,0.120767),(-0.0357113,0.106371),(-0.038557,0.0690527),(-0.0433301,0.0257608),(-0.0502967,-0.002901),(-0.0632699,-0.0185321),(-0.0825468,-0.0223822),(-0.0997209,-0.0207438),(-0.0980506,-0.0279246),(-0.0736356,-0.0350416),(-0.0349879,-0.0419586),(-0.000708395,-0.0418834),(0.0266702,-0.0335024),(0.0469494,-0.0233802),(0.0627049,-0.0103141),(0.0663067,0.00180638),(0.0561677,0.010399),(0.040877,0.0154887),(0.0255084,0.0119905),(0.0203441,0.00187058)
(0.0449335,-0.000367995),(0.0416738,0.000283948),(0.0275571,0.0165741),(0.0104162,0.0430482),(0.00122066,0.0745592),(-0.00355095,0.106611),(-0.00978689,0.1362),(-0.0233418,0.154188),(-0.0428716,0.16066),(-0.0650867,0.153201),(-0.0934121,0.133319),(-0.121524,0.103404),(-0.132525,0.067835),(-0.124079,0.0328392),(-0.10023,0.00617867),(-0.069693,-0.00418666),(-0.0441533,0.00117682),(-0.0253494,0.0122471),(-0.0159049,0.0255512),(-0.0112806,0.0309136),(-0.018159,0.0269088),(-0.0307338,0.0178888),(-0.0436767,-0.00741312),(-0.0598741,-0.0440208),(-0.0736679,-0.0690832),(-0.0824895,-0.0799735),(-0.0870984,-0.0870755),(-0.0822876,-0.10006),(-0.0687064,-0.125725),(-0.0473276,-0.159084),(-0.0263238,-0.176249),(-0.00802763,-0.160905),(0.00183449,-0.1291),(-0.00168353,-0.0925312),(-0.0164918,-0.0557689),(-0.0333136,-0.029651),(-0.0470744,-0.0134353),(-0.0521059,0.00519064),(-0.0404478,0.0188423),(-0.0206091,0.0280056),(-0.00976441,0.0366384),(-0.0178788,0.0544742),(-0.0396331,0.0771639),(-0.0644406,0.104452),(-0.0791501,0.125612),(-0.0770271,0.136708),(-0.0623357,0.138096),(-0.0398995,0.140201),(-0.00762683,0.144213),(0.0319332,0.138251),(0.0654172,0.119049),(0.0832537,0.0921523),(0.0860509,0.0559426),(0.0841173,0.0204803),(0.0758539,0.00506353),(0.0611452,0.00837719),(0.0444878,0.0226003),(0.0206619,0.0436587),(-0.011901,0.0632388),(-0.0380394,0.0720571),(-0.0537925,0.0729928),(-0.0613261,0.0693955),(-0.0521411,0.0660108),(-0.0331975,0.0548697),(-0.0198581,0.0335292),(-0.0115518,-0.00235588),(-0.00619075,-0.0506701),(-0.000877412,-0.0981261),(0.00517966,-0.143696),(0.0118593,-0.174602),(0.0176238,-0.192831),(0.0229093,-0.197161),(0.0341219,-0.194938),(0.0501681,-0.193038),(0.0596612,-0.182217),(0.0601105,-0.16347),(0.0433933,-0.150549),(0.0125161,-0.137652),(-0.0165989,-0.122205),(-0.0316135,-0.0966465),(-0.0373021,-0.0648311),(-0.0402501,-0.0332488),(-0.0354045,-0.00262632),(-0.017971,0.0179943),(-0.00712579,0.0141327),(0.000657026,-0.00628593),(0.00788757,-0.0306424),(0.014811,-0.0530545),(0.0161671,-0.0633165),(0.00940002,-0.0682701),(-0.00272162,-0.0845534),(-0.0188487,-0.116408),(-0.039409,-0.151172),(-0.0548645,-0.17142),(-0.0585835,-0.164385),(-0.0494229,-0.137193),(-0.0325102,-0.092061),(-0.0157947,-0.0419569),(0.00822284,-0.00173007),(0.0414431,0.0183765),(0.0745583,0.019246),(0.0912012,-0.000187161),(0.0882146,-0.0258683),(0.0646691,-0.0428329),(0.026478,-0.0450928),(-0.00998512,-0.0260609),(-0.0317626,0.000831061),(-0.0387111,0.0251676),(-0.0373062,0.0454182),(-0.0362865,0.0595626),(-0.0481523,0.0699027),(-0.0613987,0.0774963),(-0.0713533,0.0836585),(-0.0694751,0.0840532),(-0.0513082,0.0831592),(-0.0356241,0.0820441),(-0.027947,0.0901625),(-0.0354693,0.103812),(-0.0526091,0.11058),(-0.0688671,0.0979356),(-0.0878674,0.0700022),(-0.0963165,0.0394853),(-0.102474,0.0126048),(-0.0952576,-0.00585895),(-0.0825669,-0.0180384),(-0.0653468,-0.0245817),(-0.0465705,-0.0177634),(-0.0214366,-0.00290494),(0.0100858,0.00879361),(0.0419832,0.0142504),(0.0655803,0.014893),(0.0803643,0.0137676),(0.087196,0.00582032),(0.0829485,-0.0105455),(0.065449,-0.0366704),(0.0322509,-0.0629375),(-0.00373262,-0.0828915),(-0.028895,-0.103284),(-0.0348656,-0.118912),(-0.0217896,-0.135311),(-0.000211856,-0.141077),(0.0228193,-0.137451),(0.0450813,-0.130423),(0.0570656,-0.112069),(0.0570017,-0.0970164),(0.0499139,-0.0892743),(0.0357987,-0.0851615),(0.0124664,-0.0808427),(-0.00970515,-0.0697096),(-0.0213165,-0.0512058),(-0.0135185,-0.0253161),(0.0158688,0.00574594),(0.0550953,0.0257902),(0.0931519,0.0220399),(0.129854,0.00113092),(0.150357,-0.0287344),(0.148636,-0.062301),(0.116696,-0.0863554),(0.0625251,-0.0883522),(0.0145613,-0.070748),(-0.0193175,-0.0451917),(-0.0365426,-0.0167693),(-0.039192,-0.000904797),(-0.0409844,-0.000686303),(-0.0492559,-0.00676394),(-0.0619765,-0.00320281),(-0.0760039,0.0151026),(-0.0843904,0.043491),(-0.0878149,0.0696563),(-0.0969338,0.0841804),(-0.111618,0.0866457),(-0.11227,0.0826861),(-0.0926408,0.0734475),(-0.0657822,0.0656297),(-0.0270798,0.0567102),(0.00721403,0.0418216),(0.023593,0.0242106),(0.0256949,-0.00694613),(0.0104742,-0.0474928),(-0.00784091,-0.0862307),(-0.0232719,-0.116967),(-0.036351,-0.124624),(-0.0475713,-0.106778),(-0.0563108,-0.0758207),(-0.0651759,-0.039253),(-0.0765872,-0.0038786),(-0.0932003,0.0200647),(-0.114536,0.027919),(-0.127314,0.0223374),(-0.12488,0.0144946),(-0.1055,-0.00318492),(-0.090539,-0.0160573),(-0.082432,-0.0219442),(-0.0723761,-0.0104579),(-0.0546379,0.00161546),(-0.0257315,0.00581628),(0.00896996,0.0016131),(0.0478179,-0.0175532),(0.0777219,-0.0440523),(0.0862492,-0.0635129),(0.0737989,-0.0746225),(0.0481875,-0.0780293),(0.0276803,-0.0781928),(0.0156862,-0.0813563),(0.0207491,-0.0906382),(0.0399847,-0.09098),(0.0701192,-0.0877749),(0.109415,-0.0810288),(0.144868,-0.0597805),(0.162848,-0.0334766),(0.167751,-0.00712996),(0.1615,0.0118398),(0.141323,0.0228151),(0.117281,0.0222225),(0.103921,0.0134735),(0.107017,0.00802098),(0.118006,0.00608),(0.117274,0.0128887),(0.0918112,0.0312222),(0.0487793,0.0677529),(0.000632167,0.118346),(-0.0363934,0.158629),(-0.0603463,0.167939),(-0.073794,0.142772),(-0.0829658,0.0917352),(-0.0887651,0.0239026),(-0.082139,-0.0359447),(-0.0640577,-0.0795344),(-0.0511666,-0.10942),(-0.0443272,-0.117291),(-0.0450719,-0.102),(-0.0552767,-0.067257),(-0.0696025,-0.0241081),(-0.0825182,0.0197981),(-0.0851419,0.0605123),(-0.0791074,0.0877982),(-0.0714522,0.0956048),(-0.0648001,0.0821043),(-0.0578594,0.0550148),(-0.0532104,0.0279984),(-0.0517019,0.012594),(-0.0624147,0.00904638),(-0.0789221,0.0122853),(-0.0907344,0.0123168),(-0.08662,0.00547893),(-0.0658409,-0.00888697),(-0.0359023,-0.0268811),(-0.00637075,-0.0356344),(0.0153597,-0.032681),(0.0300649,-0.0222985),(0.044272,-0.00449116),(0.0500341,0.0094311),(0.0466038,0.0220878),(0.0421616,0.0281919),(0.0358457,0.0208393),(0.0384398,0.0103029)
(0.057835,-0.00297565),(0.0469155,-0.000383877),(0.0267478,0.0184328),(0.00715422,0.049938),(-0.00589562,0.0891743),(-0.012157,0.127444),(-0.0200513,0.160329),(-0.0311204,0.186352),(-0.0441212,0.193177),(-0.0595283,0.184283),(-0.0805298,0.161745),(-0.105927,0.126617),(-0.122863,0.0864854),(-0.117997,0.0491675),(-0.090791,0.0240852),(-0.0597434,0.0200365),(-0.0302812,0.0263394),(-0.00996702,0.0390391),(-0.00334563,0.0540079),(0.00108864,0.0645943),(-0.00814031,0.062972),(-0.0207163,0.0487855),(-0.0360897,0.0218249),(-0.0526833,-0.0146929),(-0.0681568,-0.0404662),(-0.0828026,-0.0507692),(-0.0905663,-0.0585219),(-0.0910082,-0.0746486),(-0.0821467,-0.106977),(-0.0598222,-0.150813),(-0.034247,-0.172199),(-0.0147036,-0.16223),(-0.00817925,-0.135657),(-0.0104505,-0.0998413),(-0.0192855,-0.0637321),(-0.0304085,-0.0364795),(-0.0426011,-0.0207874),(-0.0520622,-0.00727464),(-0.0496318,0.00308861),(-0.036808,0.0106751),(-0.0291311,0.01885),(-0.0391196,0.0332196),(-0.0597799,0.0544939),(-0.0803932,0.0795391),(-0.0901858,0.0987573),(-0.0833972,0.113855),(-0.0591425,0.118527),(-0.0330164,0.116294),(0.00244449,0.115361),(0.0453035,0.112795),(0.0875608,0.101525),(0.11696,0.0776929),(0.13008,0.0491962),(0.129142,0.0234081),(0.114242,0.0159861),(0.0880132,0.0215365),(0.0568735,0.0364722),(0.0218249,0.0535213),(-0.017444,0.0693221),(-0.0486774,0.0778789),(-0.062565,0.0790982),(-0.0614018,0.077605),(-0.045656,0.078384),(-0.023105,0.0776798),(-0.00806393,0.0602316),(0.00398778,0.0218286),(0.0133308,-0.0290216),(0.0235659,-0.0813617),(0.035263,-0.124281),(0.0443211,-0.150107),(0.0548914,-0.163625),(0.0676236,-0.164117),(0.0801569,-0.161092),(0.0933392,-0.158522),(0.0989303,-0.150341),(0.0904296,-0.133405),(0.0695567,-0.12811),(0.0370463,-0.127449),(0.00453134,-0.121024),(-0.0176862,-0.1008),(-0.030814,-0.0709681),(-0.0400689,-0.0421588),(-0.0426023,-0.019656),(-0.0365907,-0.00767238),(-0.0283472,-0.0129445),(-0.0206228,-0.0234412),(-0.0153445,-0.0319059),(-0.0115263,-0.0386933),(-0.0119081,-0.0398824),(-0.0156846,-0.0372511),(-0.0192116,-0.0463732),(-0.0223347,-0.076962),(-0.038527,-0.120789),(-0.0529322,-0.155892),(-0.0584775,-0.170004),(-0.0528327,-0.157768),(-0.0398661,-0.122304),(-0.0197098,-0.0746749),(0.00762212,-0.0314686),(0.039231,-0.00345672),(0.0706599,0.00828432),(0.0876073,-0.0022134),(0.0830315,-0.0179009),(0.0598696,-0.0248373),(0.025688,-0.0243772),(-0.00753908,-0.0100528),(-0.0369117,0.0121276),(-0.0574277,0.0303294),(-0.0621091,0.0446838),(-0.0674459,0.0521488),(-0.0812808,0.0549158),(-0.0933156,0.0623111),(-0.0981808,0.0756383),(-0.0811759,0.0826313),(-0.0488668,0.079669),(-0.0200175,0.0753543),(-0.00497987,0.0821725),(-0.00905026,0.0924449),(-0.0260339,0.096375),(-0.0499662,0.0829734),(-0.0781114,0.0600347),(-0.100884,0.0418167),(-0.113955,0.0300397),(-0.114363,0.0207759),(-0.0960754,0.011918),(-0.0718278,0.0105221),(-0.0477318,0.0224712),(-0.0227157,0.0401783),(0.00904076,0.0502249),(0.0454826,0.0491375),(0.0757075,0.0397566),(0.0911707,0.0242728),(0.0877401,0.00774798),(0.0692836,-0.00733668),(0.0387588,-0.0282889),(-0.000908744,-0.051801),(-0.0371913,-0.0707032),(-0.0548156,-0.0920571),(-0.0486595,-0.111607),(-0.0271997,-0.122168),(-0.000660101,-0.124772),(0.032077,-0.119515),(0.0627629,-0.112933),(0.0798675,-0.0978211),(0.0860963,-0.0864141),(0.0814301,-0.0831393),(0.0625889,-0.0826374),(0.0276985,-0.082829),(-0.00467752,-0.0725078),(-0.0270299,-0.0545518),(-0.0309346,-0.0327657),(-0.0112389,-0.0126497),(0.019616,0.001048),(0.0503938,0.00155727),(0.0736761,-0.0133521),(0.0857777,-0.0417616),(0.0838601,-0.0746438),(0.0568309,-0.0929639),(0.00567368,-0.0837702),(-0.041505,-0.0580854),(-0.0727555,-0.0249082),(-0.0831595,0.00573674),(-0.0778042,0.0179216),(-0.071909,0.0105726),(-0.0731368,0.00250107),(-0.0811879,0.00127758),(-0.0876664,0.012965),(-0.089198,0.0331053),(-0.0947204,0.0608121),(-0.106713,0.0795533),(-0.123106,0.0858087),(-0.1265,0.0843645),(-0.111714,0.0725161),(-0.0905952,0.0598674),(-0.0601232,0.0443751),(-0.0320419,0.0345716),(-0.0197132,0.0230134),(-0.0205849,0.000140285),(-0.028201,-0.0333977),(-0.0348069,-0.0684864),(-0.0376534,-0.0990224),(-0.0374887,-0.108472),(-0.0417732,-0.101424),(-0.0398271,-0.0859438),(-0.0367235,-0.0589579),(-0.0396981,-0.0251788),(-0.0525428,0.00270839),(-0.0677231,0.0104914),(-0.0832634,0.00142193),(-0.0848888,-0.0104996),(-0.0736245,-0.024753),(-0.0681587,-0.0314365),(-0.0711745,-0.0237982),(-0.0708718,-0.00272142),(-0.0668403,0.016666),(-0.045257,0.0305126),(-0.00976519,0.0358571),(0.0359715,0.0238142),(0.0757901,-0.00379022),(0.0888451,-0.0304826),(0.0750009,-0.0508194),(0.0472717,-0.0606439),(0.0229011,-0.0612229),(0.0111537,-0.0601544),(0.0122769,-0.0621668),(0.0265436,-0.0638632),(0.0539748,-0.0695071),(0.0932447,-0.0796078),(0.129148,-0.0763132),(0.150918,-0.0722631),(0.152521,-0.065684),(0.139297,-0.0582694),(0.114569,-0.0484338),(0.0925644,-0.0418364),(0.0817345,-0.0411948),(0.0862184,-0.0332198),(0.0962107,-0.0205693),(0.0912985,0.00152056),(0.0620006,0.038299),(0.0219765,0.0915212),(-0.0203689,0.148046),(-0.0516439,0.187626),(-0.0689174,0.19193),(-0.0774463,0.162513),(-0.0839055,0.103375),(-0.085684,0.0253741),(-0.0733458,-0.0467153),(-0.0547811,-0.100884),(-0.0444414,-0.134997),(-0.0395118,-0.144128),(-0.0450621,-0.128614),(-0.0613042,-0.0956721),(-0.0790025,-0.0490199),(-0.0942196,0.0022746),(-0.101589,0.0440053),(-0.101713,0.0704472),(-0.0932941,0.0716897),(-0.0794467,0.0573918),(-0.0613826,0.037912),(-0.0495456,0.0207494),(-0.0442164,0.0105532),(-0.0538779,0.0149453),(-0.0676303,0.0238172),(-0.0735146,0.0250868),(-0.0703443,0.0185046),(-0.0497169,0.000751329),(-0.0245358,-0.0221162),(-0.0016964,-0.0373563),(0.0145615,-0.0382171),(0.0250086,-0.0269737),(0.0352762,-0.0103119),(0.0431515,0.00602871),(0.0438209,0.0186922),(0.0464529,0.0237297),(0.0506181,0.017131),(0.0575087,0.00380685)
