0,0,0,1
0,0,2,0.926945
0,0,4,0.737084
0,0,6,0.489116
0,0,8,0.29749
0,0,10,0.0346182
0,0,12,-0.192233
0,0,14,-0.270773
0,0,16,-0.333044
0,0,18,-0.357547
0,0,20,-0.344584
0,0,22,-0.329645
0,0,24,-0.315986
0,0,26,-0.309581
0,0,28,-0.339126
0,0,30,-0.304877
0,0,32,-0.322574
0,0,34,-0.32564
0,0,36,-0.308707
0,0,38,-0.328721
0,0,40,-0.347515
0,0,42,-0.347694
0,0,44,-0.32987
0,0,46,-0.306722
0,0,48,-0.207415
0,0,50,-0.00644038
0,0,52,0.15827
0,0,54,0.365444
0,0,56,0.631483
0,0,58,0.773735
0,0,60,0.910772
0,0,62,0.944387
0,0,64,0.855095
0,0,66,0.653648
0,0,68,0.386826
0,0,70,0.198813
0,0,72,-0.00174354
0,0,74,-0.132977
0,0,76,-0.27714
0,0,78,-0.321684
0,0,80,-0.34695
0,0,82,-0.35031
0,0,84,-0.309794
0,0,86,-0.321455
0,0,88,-0.287354
0,0,90,-0.2984
0,0,92,-0.301999
0,0,94,-0.307064
0,0,96,-0.330205
0,0,98,-0.315802
0,0,100,-0.316291
0,0,102,-0.340494
0,0,104,-0.360689
0,0,106,-0.306175
0,0,108,-0.232176
0,0,110,-0.167545
0,0,112,0.0522278
0,0,114,0.241745
0,0,116,0.467687
0,0,118,0.659725
0,0,120,0.792697
0,0,122,0.889047
0,0,124,0.886454
0,0,126,0.727087
0,0,128,0.547793
0,0,130,0.329596
0,0,132,0.0979564
0,0,134,-0.0561185
0,0,136,-0.184639
0,0,138,-0.264593
0,0,140,-0.314027
0,0,142,-0.329273
0,0,144,-0.323323
0,0,146,-0.328005
0,0,148,-0.307875
0,0,150,-0.326649
0,0,152,-0.332187
0,0,154,-0.330456
0,0,156,-0.312258
0,0,158,-0.338219
0,0,160,-0.32749
0,0,162,-0.35612
0,0,164,-0.294874
0,0,166,-0.315141
0,0,168,-0.309309
0,0,170,-0.247187
0,0,172,-0.116586
0,0,174,0.0345455
0,0,176,0.327146
0,0,178,0.537114
0,0,180,0.744256
0,0,182,0.888908
0,0,184,0.877313
0,0,186,0.828534
0,0,188,0.674151
0,0,190,0.458823
0,0,192,0.264677
0,0,194,0.0583933
0,0,196,-0.109367
0,0,198,-0.241389
0,1,0,0.970674
0,1,2,0.95443
0,1,4,0.802743
0,1,6,0.571417
0,1,8,0.359599
0,1,10,0.157739
0,1,12,-0.0783661
0,1,14,-0.233917
0,1,16,-0.332673
0,1,18,-0.341002
0,1,20,-0.327419
0,1,22,-0.320173
0,1,24,-0.335911
0,1,26,-0.320439
0,1,28,-0.313829
0,1,30,-0.323186
0,1,32,-0.307715
0,1,34,-0.315469
0,1,36,-0.304472
0,1,38,-0.306042
0,1,40,-0.343256
0,1,42,-0.342087
0,1,44,-0.342735
0,1,46,-0.318089
0,1,48,-0.256528
0,1,50,-0.0658898
0,1,52,0.0937278
0,1,54,0.284478
0,1,56,0.50359
0,1,58,0.744322
0,1,60,0.868298
0,1,62,0.92942
0,1,64,0.861384
0,1,66,0.713161
0,1,68,0.480755
0,1,70,0.166343
0,1,72,0.00617764
0,1,74,-0.109815
0,1,76,-0.226488
0,1,78,-0.327792
0,1,80,-0.322111
0,1,82,-0.337806
0,1,84,-0.331833
0,1,86,-0.321317
0,1,88,-0.316985
0,1,90,-0.331577
0,1,92,-0.315862
0,1,94,-0.295153
0,1,96,-0.31668
0,1,98,-0.306556
0,1,100,-0.339017
0,1,102,-0.358319
0,1,104,-0.323565
0,1,106,-0.287908
0,1,108,-0.312264
0,1,110,-0.163418
0,1,112,-0.0248444
0,1,114,0.15123
0,1,116,0.387189
0,1,118,0.637191
0,1,120,0.762161
0,1,122,0.880792
0,1,124,0.871115
0,1,126,0.794876
0,1,128,0.593399
0,1,130,0.434446
0,1,132,0.167727
0,1,134,-0.0350045
0,1,136,-0.165686
0,1,138,-0.250923
0,1,140,-0.302517
0,1,142,-0.332495
0,1,144,-0.354716
0,1,146,-0.337567
0,1,148,-0.321002
0,1,150,-0.290539
0,1,152,-0.319227
0,1,154,-0.301009
0,1,156,-0.309366
0,1,158,-0.350335
0,1,160,-0.319004
0,1,162,-0.361865
0,1,164,-0.349043
0,1,166,-0.335853
0,1,168,-0.276795
0,1,170,-0.268275
0,1,172,-0.164863
0,1,174,0.0409088
0,1,176,0.293409
0,1,178,0.452301
0,1,180,0.669572
0,1,182,0.827995
0,1,184,0.906137
0,1,186,0.874825
0,1,188,0.720253
0,1,190,0.560924
0,1,192,0.334244
0,1,194,0.105624
0,1,196,-0.111782
0,1,198,-0.18789
0,2,0,0.897717
0,2,2,0.913245
0,2,4,0.824941
0,2,6,0.646488
0,2,8,0.427947
0,2,10,0.226008
0,2,12,0.0559388
0,2,14,-0.17611
0,2,16,-0.275724
0,2,18,-0.336175
0,2,20,-0.330504
0,2,22,-0.333331
0,2,24,-0.330204
0,2,26,-0.326027
0,2,28,-0.280563
0,2,30,-0.320768
0,2,32,-0.269451
0,2,34,-0.320444
0,2,36,-0.300116
0,2,38,-0.322164
0,2,40,-0.321027
0,2,42,-0.337707
0,2,44,-0.329752
0,2,46,-0.316891
0,2,48,-0.247869
0,2,50,-0.139928
0,2,52,0.00736382
0,2,54,0.246961
0,2,56,0.43632
0,2,58,0.661204
0,2,60,0.820707
0,2,62,0.8745
0,2,64,0.868208
0,2,66,0.735709
0,2,68,0.587333
0,2,70,0.363877
0,2,72,0.0890001
0,2,74,-0.0160775
0,2,76,-0.181273
0,2,78,-0.27882
0,2,80,-0.314899
0,2,82,-0.319752
0,2,84,-0.32835
0,2,86,-0.305673
0,2,88,-0.30728
0,2,90,-0.335821
0,2,92,-0.298316
0,2,94,-0.330957
0,2,96,-0.306545
0,2,98,-0.312214
0,2,100,-0.321659
0,2,102,-0.331211
0,2,104,-0.307586
0,2,106,-0.3312
0,2,108,-0.273477
0,2,110,-0.174745
0,2,112,-0.0833544
0,2,114,0.0628239
0,2,116,0.33818
0,2,118,0.508628
0,2,120,0.705333
0,2,122,0.767136
0,2,124,0.837312
0,2,126,0.763092
0,2,128,0.702398
0,2,130,0.493217
0,2,132,0.224641
0,2,134,0.0750807
0,2,136,-0.0924216
0,2,138,-0.232432
0,2,140,-0.282869
0,2,142,-0.32866
0,2,144,-0.334302
0,2,146,-0.313346
0,2,148,-0.327063
0,2,150,-0.321786
0,2,152,-0.299539
0,2,154,-0.311722
0,2,156,-0.294991
0,2,158,-0.331143
0,2,160,-0.302589
0,2,162,-0.339842
0,2,164,-0.336099
0,2,166,-0.34238
0,2,168,-0.27577
0,2,170,-0.263939
0,2,172,-0.134552
0,2,174,-0.0592649
0,2,176,0.102498
0,2,178,0.373618
0,2,180,0.574608
0,2,182,0.768596
0,2,184,0.851707
0,2,186,0.877679
0,2,188,0.747995
0,2,190,0.619885
0,2,192,0.35861
0,2,194,0.151383
0,2,196,-0.032362
0,2,198,-0.127939
0,3,0,0.789127
0,3,2,0.869752
0,3,4,0.786324
0,3,6,0.725035
